timestamp,timestamp_sample,gps_hvel[0],gps_hvel[1],gps_vvel,gps_hpos[0],gps_hpos[1],gps_vpos,ev_hvel[0],ev_hvel[1],ev_vvel,ev_hpos[0],ev_hpos[1],ev_vpos,rng_vpos,baro_vpos,aux_hvel[0],aux_hvel[1],aux_vvel,flow[0],flow[1],terr_flow[0],terr_flow[1],heading,mag_field[0],mag_field[1],mag_field[2],gravity[0],gravity[1],gravity[2],drag[0],drag[1],airspeed,beta,hagl,hagl_rate
1777320737445000,1777320737365000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12753277,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.003459826,0.00042676367,0.004880905,0.07207842,-0.06456425,0.00033734663,0.0,0.0,0.0,0.0,0.0,0.0
1777320737453000,1777320737373000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12753277,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.003459826,0.00042676367,0.004880905,0.045372013,-0.053829443,0.00032255857,0.0,0.0,0.0,0.0,0.0,0.0
1777320737461000,1777320737381000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19792435,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.003459826,0.00042676367,0.004880905,0.058878,-0.07041597,0.00031385542,0.0,0.0,0.0,0.0,0.0,0.0
1777320737469000,1777320737389000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19792435,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0032399446,-0.0010006297,-0.0043610334,0.036902107,-0.0020740144,0.00020579417,0.0,0.0,0.0,0.0,0.0,0.0
1777320737477000,1777320737397000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19792435,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0032399446,-0.0010006297,-0.0043610334,0.005024949,0.015148358,-4.6218163e-05,0.0,0.0,0.0,0.0,0.0,0.0
1777320737485000,1777320737405000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19792435,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0032399446,-0.0010006297,-0.0043610334,0.036334433,0.015324809,0.00011325086,0.0,0.0,0.0,0.0,0.0,0.0
1777320737493000,1777320737413000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19792435,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0032399446,-0.0010006297,-0.0043610334,0.049342405,-0.101141915,0.00017949106,0.0,0.0,0.0,0.0,0.0,0.0
1777320737501000,1777320737421000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19792435,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0032399446,-0.0010006297,-0.0043610334,0.07923151,-0.015311491,0.00030611776,0.0,0.0,0.0,0.0,0.0,0.0
1777320737509000,1777320737429000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03871305,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0032399446,-0.0010006297,-0.0043610334,-0.01824733,0.03164739,-0.0001841471,0.0,0.0,0.0,0.0,0.0,0.0
1777320737517000,1777320737437000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03871305,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0032399446,-0.0010006297,-0.0043610334,0.0012990269,0.06339016,-0.00034014863,0.0,0.0,0.0,0.0,0.0,0.0
1777320737525000,1777320737445000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03871305,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0032399446,-0.0010006297,-0.0043610334,0.014255332,0.056078676,-0.00025845965,0.0,0.0,0.0,0.0,0.0,0.0
1777320737533000,1777320737453000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03871305,0.0,0.0,nan,0.0,0.0,0.0,0.0,-0.017503917,-0.0047294647,0.002862934,-0.0014830828,0.032386255,0.026464334,-5.986169e-05,0.0,0.0,0.0,0.0,0.0,0.0
1777320737541000,1777320737461000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03871305,0.0,0.0,nan,0.0,0.0,0.0,0.0,-0.017503917,-0.0047294647,0.002862934,-0.0014830828,0.0186237,0.005879753,1.7463171e-05,0.0,0.0,0.0,0.0,0.0,0.0
1777320737549000,1777320737469000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03871305,0.0,0.0,nan,0.0,0.0,0.0,0.0,-0.017503917,-0.0047294647,0.002862934,-0.0014830828,-0.014679919,0.005731308,-6.7860936e-05,0.0,0.0,0.0,0.0,0.0,0.0
1777320737557000,1777320737477000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12631781,0.0,0.0,nan,0.0,0.0,0.0,0.0,-0.017503917,-0.0047294647,0.002862934,-0.0014830828,-0.00833423,-0.019129682,-7.3508127e-06,0.0,0.0,0.0,0.0,0.0,0.0
1777320737565000,1777320737485000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12631781,0.0,0.0,nan,0.0,0.0,0.0,0.0,-0.017503917,-0.0047294647,0.002862934,-0.0014830828,0.0058642346,0.02404618,-6.652938e-05,0.0,0.0,0.0,0.0,0.0,0.0
1777320737573000,1777320737493000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12631781,0.0,0.0,nan,0.0,0.0,0.0,0.0,-0.017503917,-0.0047294647,0.002862934,-0.0014830828,-0.017847113,0.026658082,-0.00016352956,0.0,0.0,0.0,0.0,0.0,0.0
1777320737581000,1777320737501000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12631781,0.0,0.0,nan,0.0,0.0,0.0,0.0,-0.017503917,-0.0047294647,0.002862934,-0.0014830828,-0.012426708,0.07824738,-0.00052108895,0.0,0.0,0.0,0.0,0.0,0.0
