timestamp,timestamp_sample,time_last_fuse,device_id,observation[0],observation[1],observation[2],observation_variance[0],observation_variance[1],observation_variance[2],innovation[0],innovation[1],innovation[2],innovation_variance[0],innovation_variance[1],innovation_variance[2],test_ratio[0],test_ratio[1],test_ratio[2],estimator_instance,fusion_enabled,innovation_rejected,fused
1777316817838000,1777316817758000,1777316817758000,0,0.359984,-0.012563176,0.31731698,0.0025000002,0.0025000002,0.0025000002,-0.0015462211,-0.00067172386,0.0038540363,0.0025186513,0.002509019,0.0025189188,0.00010547089,1.9981268e-05,0.0006554162,0,1,0,1
1777316817910000,1777316817826000,1777316817830000,0,0.36746645,-0.010380652,0.31691828,0.0025000002,0.0025000002,0.0025000002,-0.008608997,-0.0018086508,0.003892541,0.002518586,0.0025090505,0.0025188448,0.0032696838,0.00014491103,0.0006695096,0,1,0,1
1777316818046000,1777316817962000,1777316817966000,0,0.35830754,-0.013073656,0.31910068,0.0025000002,0.0025000002,0.0025000002,9.9980796e-05,0.001726497,0.0024525821,0.0025183454,0.0025091409,0.0025185875,4.4103737e-07,0.00013199782,0.00026538645,0,1,0,1
1777316818110000,1777316818030000,1777316818030000,0,0.36025468,-0.01155622,0.3193619,0.0025000002,0.0025000002,0.0025000002,-0.0023061018,0.00027277973,0.0027376115,0.0025181263,0.0025091667,0.002518361,0.00023465884,3.2910225e-06,0.00033089274,0,1,0,1
1777316818182000,1777316818098000,1777316818102000,0,0.37245616,-0.009555472,0.31969294,0.0025000002,0.0025000002,0.0025000002,-0.015151459,-0.0015663654,0.0031957924,0.002517879,0.0025092007,0.0025181044,0.010130515,0.000108797576,0.00045228153,0,1,0,1
1777316818246000,1777316818166000,1777316818166000,0,0.3586505,-0.011084098,0.32164353,0.0025000002,0.0025000002,0.0025000002,-0.0019519485,1.3877638e-05,0.0022003949,0.002517636,0.0025092296,0.002517851,0.0001681517,8.345014e-09,0.000213815,0,1,0,1
1777316818318000,1777316818234000,1777316818238000,0,0.354533,-0.020461176,0.32514647,0.0025000002,0.0025000002,0.0025000002,0.0005445767,0.009363845,0.00055515766,0.002517219,0.0025092626,0.0025174133,1.3090449e-05,0.0038826102,1.3609921e-05,0,1,0,1
1777316818382000,1777316818302000,1777316818302000,0,0.35503507,-0.0110403355,0.32709935,0.0025000002,0.0025000002,0.0025000002,-0.0033144404,-0.00023370236,0.0022304356,0.00251655,0.0025092894,0.0025167055,0.0004850342,2.4232772e-06,0.00021987954,0,1,0,1
1777316818454000,1777316818370000,1777316818374000,0,0.35904425,-0.0076902527,0.3423158,0.0025000002,0.0025000002,0.0025000002,-0.013065223,-0.0036749924,-0.0068778098,0.0025155386,0.002509323,0.0025156275,0.0075398055,0.00059830485,0.0020865127,0,1,0,1
1777316818590000,1777316818506000,1777316818510000,0,0.33851987,-0.015936144,0.3422838,0.0025000002,0.0025000002,0.0025000002,-0.006636429,0.0048402613,0.007249266,0.0025135356,0.0025094184,0.002513467,0.0019468898,0.0010371427,0.0023248396,0,1,0,1
1777316818654000,1777316818574000,1777316818574000,0,0.32784882,-0.011877089,0.3515963,0.0025000002,0.0025000002,0.0025000002,-0.0028009024,0.00090922415,0.00442788,0.0025126485,0.0025094466,0.0025125039,0.00034691388,3.6587226e-05,0.00086747826,0,1,0,1
1777316818726000,1777316818642000,1777316818646000,0,0.32082796,-0.011672061,0.3639056,0.0025000002,0.0025000002,0.0025000002,-0.0033574435,0.0010306407,-0.0010507107,0.0025117625,0.0025094803,0.0025115379,0.0004986506,4.700849e-05,4.8724083e-05,0,1,0,1
1777316818790000,1777316818710000,1777316818710000,0,0.31457192,-0.010348056,0.3654333,0.0025000002,0.0025000002,0.0025000002,-0.0033752527,-0.00015668292,0.002838701,0.0025111078,0.0025095067,0.0025108163,0.0005040861,1.0904909e-06,0.00035692143,0,1,0,1
1777316818862000,1777316818778000,1777316818782000,0,0.30829066,-0.015147967,0.3740625,0.0025000002,0.0025000002,0.0025000002,-0.0035082097,0.0047901543,-0.0004312098,0.002510504,0.0025095404,0.0025101434,0.0005447129,0.0010158139,8.175527e-06,0,1,0,1
1777316818998000,1777316818914000,1777316818918000,0,0.30280927,-6.9482485e-05,0.37717164,0.0025000002,0.0025000002,0.0025000002,-0.0076942435,-0.009677471,0.0041326582,0.00250972,0.0025096356,0.0025092582,0.0026209822,0.0041469242,0.00075720437,0,1,0,1
1777316819062000,1777316818982000,1777316818982000,0,0.29600397,-0.009491019,0.3808081,0.0025000002,0.0025000002,0.0025000002,-0.004453283,9.1792084e-05,0.003283441,0.002509444,0.0025096622,0.0025089446,0.000878093,3.700668e-07,0.00047793088,0,1,0,1
1777316819134000,1777316819050000,1777316819054000,0,0.29112414,-0.016569575,0.38276258,0.0025000002,0.0025000002,0.0025000002,-0.0025780066,0.0074117426,0.0035896897,0.002509211,0.0025096952,0.0025086855,0.00029429872,0.002431936,0.00057107036,0,1,0,1
1777316819198000,1777316819118000,1777316819118000,0,0.29102886,-0.008609602,0.3874269,0.0025000002,0.0025000002,0.0025000002,-0.0043377164,-0.00036584493,0.00030648708,0.0025090717,0.0025097206,0.0025085262,0.00083323347,5.9373783e-06,4.204303e-06,0,1,0,1
1777316819270000,1777316819186000,1777316819190000,0,0.2795094,-0.002360606,0.394752,0.0025000002,0.0025000002,0.0025000002,0.006583989,-0.006387014,-0.0065674484,0.002509017,0.002509754,0.0025084622,0.0019196944,0.0018056959,0.0019119747,0,1,0,1
1777316819334000,1777316819254000,1777316819254000,0,0.2899928,-0.01026452,0.38513684,0.0025000002,0.0025000002,0.0025000002,-0.0034824552,0.0017330954,0.0026602745,0.0025090228,0.002509777,0.002508471,0.0005370614,0.0001329265,0.00031376368,0,1,0,1
1777316819406000,1777316819322000,1777316819326000,0,0.2874633,-0.011806421,0.38289902,0.0025000002,0.0025000002,0.0025000002,0.0005971415,0.0034519872,0.0037205815,0.0025090848,0.0025098098,0.0025085516,1.5790529e-05,0.0005275563,0.00061307295,0,1,0,1
1777316819542000,1777316819458000,1777316819462000,0,0.2959536,-0.0079176575,0.3864864,0.0025000002,0.0025000002,0.0025000002,-0.0039020958,-0.0001957221,-0.0029243827,0.0025093334,0.002509906,0.0025088314,0.0006742097,1.7024513e-06,0.00037837078,0,1,0,1
1777316819678000,1777316819594000,1777316819598000,0,0.3118183,-0.00035093538,0.3784448,0.0025000002,0.0025000002,0.0025000002,-0.015472613,-0.007856945,0.0017393231,0.0025096072,0.0025100007,0.0025091476,0.010599347,0.00273378,0.00013480832,0,1,0,1
1777316819742000,1777316819662000,1777316819662000,0,0.3021542,-0.008603195,0.37692237,0.0025000002,0.0025000002,0.0025000002,-0.0041347863,0.00038412306,0.0020464957,0.0025097008,0.0025100259,0.0025092566,0.00075690553,6.5174095e-06,0.00018573919,0,1,0,1
1777316819814000,1777316819730000,1777316819734000,0,0.30492118,0.004762074,0.37191477,0.0025000002,0.0025000002,0.0025000002,-0.008347728,-0.012477324,0.008179456,0.0025095586,0.0025100585,0.002509101,0.0030852954,0.0068925377,0.0029647655,0,1,0,1
1777316819878000,1777316819798000,1777316819798000,0,0.2943955,-0.007051603,0.3819872,0.0025000002,0.0025000002,0.0025000002,-0.0023440109,-0.00044614915,0.0016560853,0.0025092214,0.0025100843,0.0025087171,0.00024329756,8.821083e-06,0.000121598634,0,1,0,1
1777316819950000,1777316819866000,1777316819870000,0,0.2859669,-0.0058670505,0.38502502,0.0025000002,0.0025000002,0.0025000002,-0.0019128937,-0.0046760915,0.0044983923,0.0025087167,0.002510109,0.0025081409,0.00016206437,0.00096795394,0.0008967008,0,1,0,1
1777316820014000,1777316819934000,1777316819934000,0,0.27755582,-0.012935487,0.39272964,0.0025000002,0.0025000002,0.0025000002,-0.0016753569,-0.0018592086,0.002448231,0.0025082598,0.0025101337,0.0025076275,0.00012433679,0.0001530154,0.00026569227,0,1,0,1
1777316820086000,1777316820002000,1777316820006000,0,0.26481014,-0.018756997,0.40453506,0.0025000002,0.0025000002,0.0025000002,0.0014475782,0.00041727535,-0.002977103,0.0025078435,0.0025101798,0.0025071292,9.284128e-05,7.707459e-06,0.00039290506,0,1,0,1
1777316820150000,1777316820070000,1777316820070000,0,0.2595379,-0.019028287,0.405364,0.0025000002,0.0025000002,0.0025000002,-0.0023936653,-0.0007200707,0.0019804835,0.0025075367,0.0025102084,0.002506737,0.000253885,2.2952216e-05,0.00017399291,0,1,0,1
1777316820222000,1777316820138000,1777316820142000,0,0.25357783,-0.026472887,0.40980834,0.0025000002,0.0025000002,0.0025000002,-0.006585822,0.006725805,0.003741175,0.0025072969,0.0025102352,0.0025063932,0.0019220811,0.0020022108,0.0006212978,0,1,0,1
