timestamp,timestamp_sample,time_last_fuse,device_id,observation[0],observation[1],observation[2],observation_variance[0],observation_variance[1],observation_variance[2],innovation[0],innovation[1],innovation[2],innovation_variance[0],innovation_variance[1],innovation_variance[2],test_ratio[0],test_ratio[1],test_ratio[2],estimator_instance,fusion_enabled,innovation_rejected,fused
1777316755110000,1777316754996000,0,0,0.0,0.0,0.0,0.09,0.09,0.20250002,-0.0054028695,0.004561682,0.00021650642,0.09069739,0.09069744,0.20791139,1.2874019e-05,9.177302e-06,9.018271e-09,0,1,0,0
1777316755166000,1777316755048000,0,0,0.0,0.0,0.0,0.09,0.09,0.20250002,-0.006125515,0.004789903,0.0011601821,0.0907952,0.090795256,0.2081034,1.653036e-05,1.0107651e-05,2.5872183e-07,0,1,0,0
1777316755214000,1777316755100000,0,0,0.0,0.0,0.0,0.09,0.09,0.20250002,-0.006230874,0.0052267513,0.0015986157,0.09086649,0.09086656,0.20756412,1.7090477e-05,1.2025956e-05,4.924882e-07,0,1,0,0
1777316755270000,1777316755152000,0,0,0.0,0.0,0.0,0.09,0.09,0.20250002,-0.004507607,0.0048891045,0.0005656332,0.09061775,0.09061778,0.20775282,8.968891e-06,1.0551282e-05,6.1600296e-08,0,1,0,0
1777316755318000,1777316755204000,0,0,0.0,0.0,0.0,0.09,0.09,0.20250002,-0.00602499,0.0053951363,0.00015792996,0.09069769,0.09069772,0.20791313,1.6009451e-05,1.2837146e-05,4.7985176e-09,0,1,0,0
1777316755374000,1777316755256000,0,0,0.0,0.0,0.0,0.09,0.09,0.20250002,-0.0067368,0.004755787,0.00095198303,0.09079556,0.09079562,0.20810522,1.9994139e-05,9.964141e-06,1.741949e-07,0,1,0,0
1777316755430000,1777316755308000,0,0,0.0,0.0,0.0,0.09,0.09,0.20250002,-0.008475716,0.004537892,0.0014640167,0.09088183,0.09088191,0.20759222,3.1618096e-05,9.063394e-06,4.129914e-07,0,1,0,0
1777316755478000,1777316755360000,0,0,0.0,0.0,0.0,0.09,0.09,0.20250002,-0.0064541,0.0032871761,0.0015248656,0.09061784,0.09061789,0.20774937,1.8387285e-05,4.769711e-06,4.4769624e-07,0,1,0,0
1777316755526000,1777316755412000,0,0,0.0,0.0,0.0,0.09,0.09,0.20250002,-0.007504746,0.002909734,0.0020683333,0.09069773,0.09069778,0.20790978,2.4839082e-05,3.7339619e-06,8.230499e-07,0,1,0,0
1777316755582000,1777316755464000,0,0,0.0,0.0,0.0,0.09,0.09,0.20250002,-0.0069414466,0.0030856524,0.003169328,0.090795614,0.09079567,0.20809618,2.1227317e-05,4.1945837e-06,1.9307686e-06,0,1,0,0
1777316755630000,1777316755516000,0,0,0.0,0.0,0.0,0.09,0.09,0.20250002,-0.0069145616,0.0035877274,0.0032190084,0.09086699,0.09086706,0.20756316,2.1046657e-05,5.6662066e-06,1.9968888e-06,0,1,0,0
1777316755686000,1777316755568000,0,0,0.0,0.0,0.0,0.09,0.09,0.20250002,-0.00489346,0.0010419071,0.00439059,0.09061776,0.0906178,0.207742,1.0570091e-05,4.7918644e-07,3.7117732e-06,0,1,0,0
1777316755742000,1777316755620000,0,0,0.0,0.0,0.0,0.09,0.09,0.20250002,-0.0059950156,0.0012698374,0.005325675,0.090711296,0.09071134,0.20793016,1.5848174e-05,7.1104097e-07,5.4562192e-06,0,1,0,0
1777316755790000,1777316755672000,0,0,0.0,0.0,0.0,0.09,0.09,0.20250002,-0.0072068432,0.0008816272,0.004875608,0.09079563,0.09079569,0.20809421,2.2881537e-05,3.424244e-07,4.569383e-06,0,1,0,0
1777316755846000,1777316755724000,0,0,0.0,0.0,0.0,0.09,0.09,0.20250002,-0.008173841,1.8873921e-05,0.004870929,0.09088194,0.090882,0.20758364,2.9405921e-05,1.5678567e-10,4.571834e-06,0,1,0,0
1777316755894000,1777316755776000,1777316755814000,0,0.0,0.0,0.0,0.09,0.09,0.20250002,-0.006763535,-0.0015038003,0.0051101195,0.09061781,0.090617836,0.2077407,2.019268e-05,9.982208e-07,5.028061e-06,0,1,0,0
1777316755942000,1777316755828000,1777316755862000,0,0.0,0.0,0.0,0.09,0.09,0.20250002,0.00074802624,0.0005437395,0.00012400746,0.18004878,0.18004878,0.40504557,1.2430927e-07,6.5682784e-08,1.5186291e-09,0,1,0,1
