timestamp,timestamp_sample,gps_hvel[0],gps_hvel[1],gps_vvel,gps_hpos[0],gps_hpos[1],gps_vpos,ev_hvel[0],ev_hvel[1],ev_vvel,ev_hpos[0],ev_hpos[1],ev_vpos,rng_vpos,baro_vpos,aux_hvel[0],aux_hvel[1],aux_vvel,flow[0],flow[1],terr_flow[0],terr_flow[1],heading,mag_field[0],mag_field[1],mag_field[2],gravity[0],gravity[1],gravity[2],drag[0],drag[1],airspeed,beta,hagl,hagl_rate
1777320737493000,1777320737413000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.58335,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.639127,2.6392138,1.0001254,0.0,0.0,0.0,0.0,0.0,0.0
1777320737501000,1777320737421000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.58335,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6554804,2.6555684,1.0001253,0.0,0.0,0.0,0.0,0.0,0.0
1777320737509000,1777320737429000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.58334,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0866492,1.0866523,1.0000082,0.0,0.0,0.0,0.0,0.0,0.0
1777320737517000,1777320737437000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.58334,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.089196,1.0891988,1.0000082,0.0,0.0,0.0,0.0,0.0,0.0
1777320737525000,1777320737445000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.58334,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0917668,1.09177,1.0000083,0.0,0.0,0.0,0.0,0.0,0.0
1777320737533000,1777320737453000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.58334,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.10011359,0.0,0.0,0.0,1.0945613,1.0945646,1.0000094,0.0,0.0,0.0,0.0,0.0,0.0
1777320737541000,1777320737461000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.58334,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.10011359,0.0,0.0,0.0,1.0946271,1.0946305,1.0000095,0.0,0.0,0.0,0.0,0.0,0.0
1777320737549000,1777320737469000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.58334,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.10011359,0.0,0.0,0.0,1.0948213,1.0948247,1.0000097,0.0,0.0,0.0,0.0,0.0,0.0
1777320737557000,1777320737477000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.250004,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.10011359,0.0,0.0,0.0,1.0951442,1.0951475,1.0000098,0.0,0.0,0.0,0.0,0.0,0.0
1777320737565000,1777320737485000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.250004,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.10011359,0.0,0.0,0.0,1.095595,1.0955986,1.0000098,0.0,0.0,0.0,0.0,0.0,0.0
1777320737573000,1777320737493000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.250004,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.10011359,0.0,0.0,0.0,1.0961745,1.0961779,1.0000098,0.0,0.0,0.0,0.0,0.0,0.0
1777320737581000,1777320737501000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.250004,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.10011359,0.0,0.0,0.0,1.0968825,1.0968859,1.0000099,0.0,0.0,0.0,0.0,0.0,0.0
1777320737589000,1777320737509000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.250004,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.10011359,0.0,0.0,0.0,1.0977187,1.0977223,1.0000099,0.0,0.0,0.0,0.0,0.0,0.0
1777320737597000,1777320737517000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.250004,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.10011359,0.0,0.0,0.0,1.0986834,1.0986872,1.00001,0.0,0.0,0.0,0.0,0.0,0.0
1777320737605000,1777320737525000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.250004,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.10011359,0.0,0.0,0.0,1.0997764,1.0997802,1.00001,0.0,0.0,0.0,0.0,0.0,0.0
1777320737613000,1777320737533000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.250004,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.10011359,0.0,0.0,0.0,1.1009979,1.1010017,1.0000103,0.0,0.0,0.0,0.0,0.0,0.0
