timestamp,timestamp_sample,time_last_fuse,device_id,observation,observation_variance,innovation,innovation_variance,test_ratio,estimator_instance,fusion_enabled,innovation_rejected,fused
1777318630127000,1777318630047000,1777318630047000,0,-0.03765869,12.25,0.023820737,12.342458,1.8389452e-06,0,1,0,1
1777318630183000,1777318630097000,1777318630103000,0,0.03277588,12.25,-0.046851303,12.342683,7.113671e-06,0,1,0,1
1777318630231000,1777318630147000,1777318630151000,0,-9.1552734e-05,12.25,-0.013591132,12.341174,5.987076e-07,0,1,0,1
1777318630279000,1777318630197000,1777318630199000,0,-0.014160156,12.25,0.0005357284,12.341233,9.3023095e-10,0,1,0,1
1777318630327000,1777318630247000,1777318630247000,0,-0.018859863,12.25,0.0051878775,12.341312,8.723245e-08,0,1,0,1
1777318630431000,1777318630347000,1777318630351000,0,0.28631592,12.25,-0.30014944,12.342356,0.00029196916,0,1,0,1
1777318630479000,1777318630397000,1777318630399000,0,-9.1552734e-05,12.25,-0.01128256,12.340799,4.1260265e-07,0,1,0,1
1777318630527000,1777318630447000,1777318630447000,0,0.2675171,12.25,-0.2788427,12.340884,0.0002520184,0,1,0,1
1777318630583000,1777318630497000,1777318630503000,0,-0.02355957,12.25,0.0142197935,12.341121,6.553782e-07,0,1,0,1
1777318630631000,1777318630547000,1777318630551000,0,-0.11276245,12.25,0.103285685,12.34125,3.4576507e-05,0,1,0,1
1777318630679000,1777318630597000,1777318630599000,0,-0.056427002,12.25,0.046331614,12.339732,6.9583953e-06,0,1,0,1
1777318630727000,1777318630647000,1777318630647000,0,-0.02355957,12.25,0.013088667,12.339825,5.553181e-07,0,1,0,1
1777318630783000,1777318630697000,1777318630703000,0,0.009307861,12.25,-0.019951008,12.340068,1.2902448e-06,0,1,0,1
1777318630831000,1777318630747000,1777318630751000,0,0.037475586,12.25,-0.048034042,12.340205,7.4788686e-06,0,1,0,1
1777318630879000,1777318630797000,1777318630799000,0,-0.018859863,12.25,0.008703226,12.338722,2.455559e-07,0,1,0,1
1777318630927000,1777318630847000,1777318630847000,0,-0.018859863,12.25,0.008680293,12.338822,2.4426154e-07,0,1,0,1
1777318631031000,1777318630947000,1777318630951000,0,-0.028259277,12.25,0.018057873,12.339867,1.0570188e-06,0,1,0,1
1777318631079000,1777318630997000,1777318630999000,0,-0.028259277,12.25,0.017937113,12.338389,1.0430535e-06,0,1,0,1
1777318631127000,1777318631047000,1777318631047000,0,-0.103393555,12.25,0.0929228,12.338493,2.7992546e-05,0,1,0,1
