timestamp,timestamp_sample,time_utc_usec,device_id,lat,lon,alt,alt_ellipsoid,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,heading,heading_offset,heading_accuracy,rtcm_injection_rate,automatic_gain_control,fix_type,jamming_state,spoofing_state,vel_ned_valid,satellites_used,selected_rtcm_instance
1777318623723000,0,1777318623723000,0,473977420,85455938,487983,487983,0.25,0.5,20.06,20.14,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,0.0,0.0,0,0,0,0,1,10,0
1777318623775000,0,1777318623775000,0,473977420,85455939,487986,487986,0.25,0.5,19.619999,19.71,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,0.0,0.0,0,0,0,0,1,10,0
1777318623827000,0,1777318623827000,0,473977419,85455940,487994,487994,0.25,0.5,19.199999,19.279999,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,0.0,0.0,0,0,0,0,1,10,0
1777318623879000,0,1777318623879000,0,473977420,85455939,487993,487993,0.25,0.5,18.779999,18.859999,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,0.0,0.0,0,0,0,0,1,10,0
1777318623931000,0,1777318623931000,0,473977419,85455939,487984,487984,0.25,0.5,18.359999,18.449999,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,0.0,0.0,0,0,0,0,1,10,0
1777318623983000,0,1777318623983000,0,473977419,85455940,487994,487994,0.25,0.5,17.96,18.05,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,0.0,0.0,0,0,0,0,1,10,0
1777318624035000,0,1777318624035000,0,473977419,85455940,487988,487988,0.25,0.5,17.57,17.65,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,0.0,0.0,0,0,0,0,1,10,0
1777318624087000,0,1777318624087000,0,473977419,85455938,487996,487996,0.25,0.5,17.19,17.27,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,0.0,0.0,0,0,0,0,1,10,0
1777318624139000,0,1777318624139000,0,473977419,85455938,487997,487997,0.25,0.5,16.81,16.89,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,0.0,0.0,0,0,0,0,1,10,0
1777318624191000,0,1777318624191000,0,473977419,85455938,487996,487996,0.25,0.5,16.44,16.529999,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,0.0,0.0,0,0,0,0,1,10,0
1777318624243000,0,1777318624243000,0,473977419,85455940,487988,487988,0.25,0.5,16.09,16.17,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,0.0,0.0,0,0,0,0,1,10,0
1777318624295000,0,1777318624295000,0,473977418,85455940,487978,487978,0.25,0.5,15.73,15.82,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,0.0,0.0,0,0,0,0,1,10,0
1777318624347000,0,1777318624347000,0,473977420,85455939,487984,487984,0.25,0.5,15.389999,15.48,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,0.0,0.0,0,0,0,0,1,10,0
1777318624399000,0,1777318624399000,0,473977419,85455940,487986,487986,0.25,0.5,15.059999,15.139999,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,0.0,0.0,0,0,0,0,1,10,0
